RawData,FilteredData(graus/s),FilteredData(rad/s),Angles(rad)
-0.54878,-0.530581,-0.00926038,-0.0201096
-0.54878,-0.534221,-0.00932391,-0.0201562
-0.54878,-0.537133,-0.00937474,-0.0202031
-0.365854,-0.502877,-0.00877686,-0.0202469
-0.365854,-0.475472,-0.00829856,-0.0202884
-0.365854,-0.453549,-0.00791592,-0.020328
-0.426829,-0.448205,-0.00782265,-0.0203671
-0.426829,-0.44393,-0.00774803,-0.0204059
-0.426829,-0.44051,-0.00768834,-0.0204443
-0.426829,-0.437773,-0.00764059,-0.0204825
-0.54878,-0.459975,-0.00802808,-0.0205227
-0.54878,-0.477736,-0.00833807,-0.0205643
-0.304878,-0.443164,-0.00773468,-0.020603
-0.304878,-0.415507,-0.00725197,-0.0206393
-0.304878,-0.393381,-0.0068658,-0.0206736
-0.304878,-0.375681,-0.00655686,-0.0207064
-0.426829,-0.38591,-0.00673541,-0.0207401
-0.426829,-0.394094,-0.00687824,-0.0207745
-0.426829,-0.400641,-0.00699251,-0.0208094
-0.365854,-0.393684,-0.00687108,-0.0208438
-0.365854,-0.388118,-0.00677393,-0.0208776
-0.365854,-0.383665,-0.00669622,-0.0209111
-0.243902,-0.355712,-0.00620835,-0.0209422
-0.243902,-0.33335,-0.00581806,-0.0209713
-0.243902,-0.315461,-0.00550583,-0.0209988
-0.243902,-0.301149,-0.00525604,-0.0210251
-0.731707,-0.387261,-0.00675898,-0.0210589
-0.731707,-0.45615,-0.00796132,-0.0210987
-0.731707,-0.511262,-0.0089232,-0.0211433
-0.731707,-0.555351,-0.0096927,-0.0211918
-0.731707,-0.590622,-0.0103083,-0.0212433
-0.731707,-0.618839,-0.0108008,-0.0212973
-0.426829,-0.580437,-0.0101305,-0.0213479
-0.426829,-0.549716,-0.00959435,-0.0213959
-0.426829,-0.525138,-0.00916539,-0.0214417
-0.54878,-0.529867,-0.00924792,-0.021488
-0.54878,-0.533649,-0.00931394,-0.0215346
-0.54878,-0.536676,-0.00936676,-0.0215814
-0.54878,-0.539097,-0.00940901,-0.0216284
-0.609756,-0.553229,-0.00965566,-0.0216767
-0.609756,-0.564534,-0.00985298,-0.021726
-0.609756,-0.573578,-0.0100108,-0.021776
-0.426829,-0.544229,-0.00949858,-0.0218235
-0.426829,-0.520749,-0.00908878,-0.021869
-0.426829,-0.501965,-0.00876094,-0.0219128
-0.426829,-0.486938,-0.00849867,-0.0219553
-0.487805,-0.487111,-0.00850169,-0.0219978
-0.487805,-0.48725,-0.00850412,-0.0220403
-0.487805,-0.487361,-0.00850605,-0.0220828
-0.670732,-0.524035,-0.00914614,-0.0221286
-0.670732,-0.553374,-0.00965821,-0.0221768
-0.670732,-0.576846,-0.0100679,-0.0222272
-0.54878,-0.571233,-0.00996989,-0.022277
-0.54878,-0.566742,-0.00989152,-0.0223265
-0.54878,-0.56315,-0.00982882,-0.0223756
-0.182927,-0.487105,-0.00850159,-0.0224181
-0.182927,-0.42627,-0.00743981,-0.0224553
-0.182927,-0.377601,-0.00659038,-0.0224883
-0.182927,-0.338666,-0.00591084,-0.0225179
-0.487805,-0.368494,-0.00643143,-0.02255
-0.487805,-0.392356,-0.00684791,-0.0225842
-0.487805,-0.411446,-0.00718109,-0.0226202
-0.487805,-0.426718,-0.00744763,-0.0226574
-0.487805,-0.438935,-0.00766086,-0.0226957
-0.487805,-0.448709,-0.00783145,-0.0227349
-0.487805,-0.456528,-0.00796792,-0.0227747
-0.487805,-0.462784,-0.0080771,-0.0228151
-0.487805,-0.467788,-0.00816444,-0.0228559
-0.487805,-0.471791,-0.00823431,-0.0228971
-0.609756,-0.499384,-0.0087159,-0.0229407
-0.487805,-0.497068,-0.00867548,-0.022984
-0.487805,-0.495216,-0.00864314,-0.0230272
-0.487805,-0.493733,-0.00861728,-0.0230703
-0.487805,-0.492548,-0.00859658,-0.0231133
-0.487805,-0.491599,-0.00858002,-0.0231562
-0.487805,-0.49084,-0.00856678,-0.023199
-0.487805,-0.490233,-0.00855618,-0.0232418
-0.487805,-0.489748,-0.00854771,-0.0232846
-0.487805,-0.489359,-0.00854093,-0.0233273
-0.609756,-0.513438,-0.00896119,-0.0233721
-0.609756,-0.532702,-0.0092974,-0.0234186
-0.609756,-0.548113,-0.00956637,-0.0234664
-0.304878,-0.499466,-0.00871732,-0.02351
-0.304878,-0.460548,-0.00803808,-0.0235502
-0.304878,-0.429414,-0.00749469,-0.0235876
-0.487805,-0.441092,-0.00769851,-0.0236261
-0.487805,-0.450435,-0.00786157,-0.0236654
-0.487805,-0.457909,-0.00799202,-0.0237054
-0.487805,-0.463888,-0.00809637,-0.0237459
-0.304878,-0.432086,-0.00754132,-0.0237836
-0.304878,-0.406644,-0.00709728,-0.0238191
-0.304878,-0.386291,-0.00674205,-0.0238528
-0.182927,-0.345618,-0.00603218,-0.023883
-0.182927,-0.31308,-0.00546428,-0.0239103
-0.182927,-0.287049,-0.00500996,-0.0239353
-0.304878,-0.290615,-0.00507219,-0.0239607
-0.304878,-0.293468,-0.00512198,-0.0239863
-0.304878,-0.29575,-0.00516181,-0.0240121
-0.487805,-0.334161,-0.00583221,-0.0240413
-0.487805,-0.36489,-0.00636853,-0.0240731
-0.487805,-0.389473,-0.00679758,-0.0241071
-0.54878,-0.421334,-0.00735367,-0.0241439
-0.54878,-0.446823,-0.00779854,-0.0241829
-0.54878,-0.467215,-0.00815444,-0.0242236
-0.426829,-0.459138,-0.00801347,-0.0242637
-0.426829,-0.452676,-0.00790069,-0.0243032
-0.426829,-0.447507,-0.00781047,-0.0243423
-0.426829,-0.443371,-0.00773829,-0.0243809
-0.304878,-0.415673,-0.00725486,-0.0244172
-0.304878,-0.393514,-0.00686811,-0.0244516
-0.243902,-0.363591,-0.00634587,-0.0244833
-0.243902,-0.339654,-0.00592807,-0.0245129
-0.243902,-0.320503,-0.00559384,-0.0245409
-0.243902,-0.305183,-0.00532645,-0.0245675
-0.243902,-0.292927,-0.00511254,-0.0245931
-0.304878,-0.295317,-0.00515426,-0.0246189
-0.304878,-0.297229,-0.00518763,-0.0246448
-0.365854,-0.310954,-0.00542718,-0.0246719
-0.365854,-0.321934,-0.00561881,-0.0247
-0.365854,-0.330718,-0.00577212,-0.0247289
-0.365854,-0.337745,-0.00589477,-0.0247584
-0.304878,-0.331172,-0.00578004,-0.0247873
-0.304878,-0.325913,-0.00568825,-0.0248157
-0.304878,-0.321706,-0.00561483,-0.0248438
-0.304878,-0.31834,-0.00555609,-0.0248716
-0.304878,-0.315648,-0.0055091,-0.0248991
-0.304878,-0.313494,-0.0054715,-0.0249265
-0.304878,-0.311771,-0.00544143,-0.0249537
-0.54878,-0.359173,-0.00626875,-0.024985
-0.54878,-0.397094,-0.0069306,-0.0250197
-0.54878,-0.427432,-0.00746009,-0.025057
-0.54878,-0.451701,-0.00788368,-0.0250964
-0.54878,-0.471117,-0.00822255,-0.0251375
-0.54878,-0.48665,-0.00849364,-0.02518
-0.487805,-0.486881,-0.00849767,-0.0252225
-0.487805,-0.487066,-0.0085009,-0.025265
-0.487805,-0.487213,-0.00850348,-0.0253075
-0.487805,-0.487332,-0.00850554,-0.02535
-0.487805,-0.487426,-0.0085072,-0.0253925
-0.487805,-0.487502,-0.00850852,-0.0254351
-0.487805,-0.487563,-0.00850957,-0.0254776
-0.243902,-0.438831,-0.00765904,-0.0255159
-0.243902,-0.399845,-0.00697861,-0.0255508
-0.304878,-0.380852,-0.00664711,-0.0255841
-0.304878,-0.365657,-0.00638192,-0.025616
-0.304878,-0.353501,-0.00616976,-0.0256468
-0.304878,-0.343776,-0.00600003,-0.0256768
-0.304878,-0.335997,-0.00586425,-0.0257061
-0.243902,-0.317578,-0.00554278,-0.0257339
-0.243902,-0.302843,-0.0052856,-0.0257603
-0.304878,-0.30325,-0.00529271,-0.0257867
-0.304878,-0.303576,-0.00529839,-0.0258132
-0.304878,-0.303836,-0.00530294,-0.0258398
-0.304878,-0.304044,-0.00530658,-0.0258663
-0.426829,-0.328601,-0.00573518,-0.025895
-0.426829,-0.348247,-0.00607806,-0.0259253
-0.365854,-0.351768,-0.00613952,-0.025956
-0.365854,-0.354585,-0.00618868,-0.025987
-0.365854,-0.356839,-0.00622802,-0.0260181
-0.365854,-0.358642,-0.00625948,-0.0260494
-0.365854,-0.360084,-0.00628466,-0.0260809
-0.54878,-0.397824,-0.00694333,-0.0261156
-0.54878,-0.428015,-0.00747027,-0.0261529
-0.54878,-0.452168,-0.00789182,-0.0261924
-0.731707,-0.508076,-0.0088676,-0.0262367
-0.731707,-0.552802,-0.00964822,-0.026285
-0.54878,-0.551998,-0.00963418,-0.0263331
-0.54878,-0.551354,-0.00962295,-0.0263812
-0.54878,-0.55084,-0.00961396,-0.0264293
-0.54878,-0.550428,-0.00960678,-0.0264773
-0.54878,-0.550098,-0.00960103,-0.0265254
-0.304878,-0.501054,-0.00874505,-0.0265691
-0.304878,-0.461819,-0.00806026,-0.0266094
-0.243902,-0.418236,-0.00729959,-0.0266459
-0.243902,-0.383369,-0.00669105,-0.0266793
-0.243902,-0.355476,-0.00620422,-0.0267104
-0.243902,-0.333161,-0.00581476,-0.0267394
-0.426829,-0.351895,-0.00614172,-0.0267701
-0.426829,-0.366882,-0.00640329,-0.0268022
-0.426829,-0.378871,-0.00661255,-0.0268352
-0.426829,-0.388463,-0.00677995,-0.0268691
-0.426829,-0.396136,-0.00691388,-0.0269037
-0.426829,-0.402275,-0.00702102,-0.0269388
-0.426829,-0.407186,-0.00710673,-0.0269743
-0.609756,-0.4477,-0.00781383,-0.0270134
-0.609756,-0.480111,-0.00837952,-0.0270553
-0.182927,-0.420674,-0.00734215,-0.027092
-0.182927,-0.373125,-0.00651225,-0.0271246
-0.182927,-0.335085,-0.00584834,-0.0271538
-0.182927,-0.304653,-0.00531721,-0.0271804
-0.182927,-0.280308,-0.0048923,-0.0272049
0,-0.224247,-0.00391384,-0.0272244
0,-0.179397,-0.00313107,-0.0272401
-0.182927,-0.180103,-0.00314339,-0.0272558
-0.182927,-0.180668,-0.00315325,-0.0272716
-0.182927,-0.18112,-0.00316113,-0.0272874
-0.182927,-0.181481,-0.00316744,-0.0273032
-0.365854,-0.218356,-0.00381102,-0.0273223
-0.365854,-0.247855,-0.00432589,-0.0273439
-0.365854,-0.271455,-0.00473778,-0.0273676
-0.243902,-0.265944,-0.00464161,-0.0273908
-0.243902,-0.261536,-0.00456466,-0.0274136
-0.243902,-0.258009,-0.00450311,-0.0274361
-0.243902,-0.255188,-0.00445387,-0.0274584
-0.365854,-0.277321,-0.00484017,-0.0274826
-0.365854,-0.295028,-0.0051492,-0.0275083
-0.365854,-0.309193,-0.00539643,-0.0275353
-0.487805,-0.344915,-0.00601991,-0.0275654
-0.487805,-0.373493,-0.00651869,-0.027598
-0.487805,-0.396355,-0.00691771,-0.0276326
-0.487805,-0.414645,-0.00723693,-0.0276688
-0.487805,-0.429277,-0.0074923,-0.0277062
-0.487805,-0.440983,-0.0076966,-0.0277447
-0.487805,-0.450347,-0.00786004,-0.027784
-0.426829,-0.445644,-0.00777795,-0.0278229
-0.426829,-0.441881,-0.00771227,-0.0278615
-0.426829,-0.43887,-0.00765973,-0.0278998
-0.54878,-0.460852,-0.00804339,-0.02794
-0.54878,-0.478438,-0.00835032,-0.0279817
-0.54878,-0.492507,-0.00859586,-0.0280247
-0.609756,-0.515956,-0.00900514,-0.0280698
-0.609756,-0.534716,-0.00933256,-0.0281164
-0.609756,-0.549724,-0.0095945,-0.0281644
-0.609756,-0.561731,-0.00980405,-0.0282134
-0.426829,-0.53475,-0.00933316,-0.0282601
-0.426829,-0.513166,-0.00895644,-0.0283049
-0.365854,-0.483704,-0.00844222,-0.0283471
-0.365854,-0.460134,-0.00803085,-0.0283872
-0.365854,-0.441278,-0.00770175,-0.0284257
-0.365854,-0.426193,-0.00743847,-0.0284629
-0.365854,-0.414125,-0.00722785,-0.0284991
-0.365854,-0.404471,-0.00705935,-0.0285344
-0.365854,-0.396747,-0.00692455,-0.028569
-0.365854,-0.390569,-0.00681671,-0.0286031
-0.365854,-0.385626,-0.00673044,-0.0286367
-0.365854,-0.381671,-0.00666142,-0.02867
-0.54878,-0.415093,-0.00724474,-0.0287062
-0.54878,-0.441831,-0.0077114,-0.0287448
-0.54878,-0.463221,-0.00808472,-0.0287852
-0.54878,-0.480333,-0.00838338,-0.0288271
-0.54878,-0.494022,-0.00862231,-0.0288703
-0.54878,-0.504974,-0.00881346,-0.0289143
-0.54878,-0.513735,-0.00896637,-0.0289592
-0.487805,-0.508549,-0.00887586,-0.0290035
-0.487805,-0.5044,-0.00880344,-0.0290476
-0.487805,-0.501081,-0.00874552,-0.0290913
-0.365854,-0.474036,-0.00827348,-0.0291326
-0.365854,-0.452399,-0.00789586,-0.0291721
-0.365854,-0.43509,-0.00759376,-0.0292101
-0.365854,-0.421243,-0.00735207,-0.0292469
-0.304878,-0.39797,-0.00694588,-0.0292816
-0.304878,-0.379352,-0.00662093,-0.0293147
-0.304878,-0.364457,-0.00636097,-0.0293465
-0.426829,-0.376931,-0.00657869,-0.0293794
-0.426829,-0.386911,-0.00675287,-0.0294132
-0.426829,-0.394895,-0.00689221,-0.0294476
-0.426829,-0.401282,-0.00700368,-0.0294826
-0.487805,-0.418586,-0.00730571,-0.0295192
-0.487805,-0.43243,-0.00754733,-0.0295569
-0.487805,-0.443505,-0.00774062,-0.0295956
-0.365854,-0.427975,-0.00746957,-0.0296329
-0.365854,-0.41555,-0.00725272,-0.0296692
-0.365854,-0.405611,-0.00707925,-0.0297046
-0.487805,-0.42205,-0.00736616,-0.0297414
-0.487805,-0.435201,-0.00759569,-0.0297794
-0.487805,-0.445722,-0.00777931,-0.0298183
-0.487805,-0.454138,-0.00792621,-0.0298579
-0.365854,-0.436481,-0.00761804,-0.029896
-0.365854,-0.422356,-0.0073715,-0.0299329
-0.365854,-0.411055,-0.00717427,-0.0299688
-0.487805,-0.426405,-0.00744218,-0.030006
-0.487805,-0.438685,-0.0076565,-0.0300443
-0.487805,-0.448509,-0.00782796,-0.0300834
-0.243902,-0.407588,-0.00711375,-0.030119
-0.243902,-0.374851,-0.00654238,-0.0301517
-0.243902,-0.348661,-0.00608528,-0.0301821
-0.243902,-0.327709,-0.00571961,-0.0302107
-0.365854,-0.335338,-0.00585276,-0.03024
-0.365854,-0.341441,-0.00595927,-0.0302698
-0.365854,-0.346324,-0.00604449,-0.0303
-0.365854,-0.35023,-0.00611266,-0.0303305
-0.365854,-0.353355,-0.0061672,-0.0303614
-0.365854,-0.355854,-0.00621083,-0.0303924
-0.121951,-0.309074,-0.00539435,-0.0304194
-0.121951,-0.271649,-0.00474117,-0.0304431
-0.121951,-0.24171,-0.00421863,-0.0304642
-0.487805,-0.290929,-0.00507766,-0.0304896
-0.487805,-0.330304,-0.00576489,-0.0305184
-0.487805,-0.361804,-0.00631467,-0.03055
-0.365854,-0.362614,-0.00632881,-0.0305816
-0.365854,-0.363262,-0.00634012,-0.0306133
-0.365854,-0.36378,-0.00634916,-0.0306451
-0.365854,-0.364195,-0.0063564,-0.0306769
-0.426829,-0.376722,-0.00657504,-0.0307097
-0.426829,-0.386743,-0.00674994,-0.0307435
-0.426829,-0.394761,-0.00688987,-0.0307779
-0.426829,-0.401174,-0.00700181,-0.030813
-0.426829,-0.406305,-0.00709136,-0.0308484
-0.426829,-0.41041,-0.00716301,-0.0308842
-0.792683,-0.486865,-0.00849739,-0.0309267
-0.792683,-0.548028,-0.0095649,-0.0309745
-0.792683,-0.596959,-0.0104189,-0.0310266
-0.792683,-0.636104,-0.0111021,-0.0310821
-0.487805,-0.606444,-0.0105844,-0.0311351
-0.487805,-0.582716,-0.0101703,-0.0311859
-0.487805,-0.563734,-0.00983901,-0.0312351
-0.426829,-0.536353,-0.00936113,-0.0312819
-0.426829,-0.514448,-0.00897882,-0.0313268
-0.426829,-0.496924,-0.00867297,-0.0313702
-0.365854,-0.47071,-0.00821545,-0.0314113
-0.365854,-0.449739,-0.00784943,-0.0314505
-0.365854,-0.432962,-0.00755661,-0.0314883
-0.365854,-0.41954,-0.00732236,-0.0315249
-0.426829,-0.420998,-0.0073478,-0.0315616
-0.426829,-0.422164,-0.00736816,-0.0315985
-0.426829,-0.423097,-0.00738444,-0.0316354
-0.54878,-0.448234,-0.00782316,-0.0316745
-0.54878,-0.468343,-0.00817413,-0.0317154
-0.54878,-0.484431,-0.00845491,-0.0317577
-0.487805,-0.485106,-0.00846669,-0.0318
-0.487805,-0.485645,-0.00847611,-0.0318424
-0.487805,-0.486077,-0.00848365,-0.0318848
-0.609756,-0.510813,-0.00891537,-0.0319294
-0.609756,-0.530602,-0.00926075,-0.0319757
-0.609756,-0.546433,-0.00953705,-0.0320234
-0.609756,-0.559097,-0.00975809,-0.0320721
-0.426829,-0.532644,-0.00929639,-0.0321186
-0.426829,-0.511481,-0.00892702,-0.0321633
-0.426829,-0.49455,-0.00863153,-0.0322064
-0.609756,-0.517592,-0.00903368,-0.0322516
-0.609756,-0.536025,-0.00935539,-0.0322984
-0.609756,-0.550771,-0.00961276,-0.0323464
-0.609756,-0.562568,-0.00981866,-0.0323955
-0.304878,-0.51103,-0.00891915,-0.0324401
-0.304878,-0.4698,-0.00819955,-0.0324811
-0.304878,-0.436815,-0.00762386,-0.0325192
-0.304878,-0.410428,-0.00716332,-0.0325551
-0.304878,-0.389318,-0.00679488,-0.032589
-0.304878,-0.37243,-0.00650013,-0.0326215
-0.182927,-0.334529,-0.00583864,-0.0326507
-0.182927,-0.304209,-0.00530944,-0.0326773
-0.182927,-0.279952,-0.00488609,-0.0327017
-0.487805,-0.321523,-0.00561163,-0.0327298
-0.487805,-0.354779,-0.00619207,-0.0327607
-0.487805,-0.381384,-0.00665641,-0.032794
-0.487805,-0.402669,-0.00702789,-0.0328291
-0.487805,-0.419696,-0.00732507,-0.0328658
-0.487805,-0.433318,-0.00756282,-0.0329036
-0.487805,-0.444215,-0.00775302,-0.0329423
-0.304878,-0.416348,-0.00726664,-0.0329787
-0.304878,-0.394054,-0.00687754,-0.0330131
-0.304878,-0.376219,-0.00656625,-0.0330459
-0.487805,-0.398536,-0.00695576,-0.0330807
-0.487805,-0.41639,-0.00726737,-0.033117
-0.487805,-0.430673,-0.00751666,-0.0331546
-0.487805,-0.442099,-0.00771609,-0.0331932
-0.243902,-0.40246,-0.00702425,-0.0332283
-0.243902,-0.370748,-0.00647078,-0.0332606
-0.243902,-0.345379,-0.006028,-0.0332908
-0.54878,-0.386059,-0.00673801,-0.0333245
-0.54878,-0.418604,-0.00730601,-0.033361
-0.426829,-0.420249,-0.00733472,-0.0333977
-0.426829,-0.421565,-0.00735769,-0.0334345
-0.426829,-0.422618,-0.00737607,-0.0334714
-0.426829,-0.42346,-0.00739077,-0.0335083
-0.243902,-0.387549,-0.006764,-0.0335421
-0.243902,-0.358819,-0.00626258,-0.0335734
-0.243902,-0.335836,-0.00586144,-0.0336027
-0.426829,-0.354035,-0.00617907,-0.0336336
-0.426829,-0.368594,-0.00643317,-0.0336658
-0.426829,-0.380241,-0.00663645,-0.033699
-0.54878,-0.413949,-0.00722477,-0.0337351
-0.54878,-0.440915,-0.00769542,-0.0337736
-0.54878,-0.462488,-0.00807194,-0.0338139
-0.54878,-0.479747,-0.00837316,-0.0338558
-0.670732,-0.517944,-0.00903982,-0.033901
-0.670732,-0.548501,-0.00957315,-0.0339489
-0.54878,-0.548557,-0.00957413,-0.0339968
-0.54878,-0.548602,-0.00957491,-0.0340446
-0.54878,-0.548638,-0.00957553,-0.0340925
-0.54878,-0.548666,-0.00957603,-0.0341404
-0.54878,-0.548689,-0.00957643,-0.0341883
-0.487805,-0.536512,-0.0093639,-0.0342351
-0.487805,-0.526771,-0.00919388,-0.0342811
-0.54878,-0.531173,-0.00927071,-0.0343274
-0.54878,-0.534694,-0.00933217,-0.0343741
-0.54878,-0.537511,-0.00938135,-0.034421
-0.54878,-0.539765,-0.00942068,-0.0344681
-0.426829,-0.517178,-0.00902646,-0.0345132
-0.426829,-0.499108,-0.00871108,-0.0345568
-0.426829,-0.484653,-0.00845878,-0.0345991
-0.426829,-0.473088,-0.00825694,-0.0346403
-0.426829,-0.463836,-0.00809547,-0.0346808
-0.426829,-0.456435,-0.00796629,-0.0347207
-0.54878,-0.474904,-0.00828864,-0.0347621
-0.54878,-0.489679,-0.00854651,-0.0348048
-0.54878,-0.501499,-0.00875282,-0.0348486
-0.54878,-0.510956,-0.00891786,-0.0348932
-0.670732,-0.542911,-0.00947558,-0.0349406
-0.670732,-0.568475,-0.00992176,-0.0349902
-0.54878,-0.564536,-0.00985301,-0.0350394
-0.54878,-0.561385,-0.00979802,-0.0350884
-0.54878,-0.558864,-0.00975402,-0.0351372
-0.54878,-0.556847,-0.00971882,-0.0351858
-0.54878,-0.555234,-0.00969066,-0.0352342
-0.54878,-0.553943,-0.00966813,-0.0352826
-0.54878,-0.552911,-0.00965011,-0.0353308
-0.54878,-0.552085,-0.0096357,-0.035379
-0.426829,-0.527034,-0.00919847,-0.035425
-0.426829,-0.506993,-0.00884869,-0.0354692
-0.426829,-0.49096,-0.00856887,-0.0355121
-0.365854,-0.465939,-0.00813217,-0.0355528
-0.365854,-0.445922,-0.0077828,-0.0355917
-0.365854,-0.429908,-0.00750331,-0.0356292
-0.365854,-0.417097,-0.00727972,-0.0356656
-0.365854,-0.406849,-0.00710085,-0.0357011
-0.365854,-0.39865,-0.00695775,-0.0357359
-0.365854,-0.39209,-0.00684327,-0.0357701
-0.487805,-0.411233,-0.00717737,-0.035806
-0.487805,-0.426548,-0.00744466,-0.0358432
-0.487805,-0.438799,-0.00765849,-0.0358815
-0.487805,-0.4486,-0.00782955,-0.0359206
-0.487805,-0.456441,-0.0079664,-0.0359605
-0.487805,-0.462714,-0.00807588,-0.0360009
-0.487805,-0.467732,-0.00816346,-0.0360417
-0.304878,-0.435161,-0.007595,-0.0360796
-0.304878,-0.409105,-0.00714022,-0.0361153
-0.365854,-0.400454,-0.00698925,-0.0361503
-0.365854,-0.393534,-0.00686847,-0.0361846
-0.365854,-0.387998,-0.00677185,-0.0362185
-0.365854,-0.383569,-0.00669455,-0.036252
-0.54878,-0.416612,-0.00727124,-0.0362883
-0.54878,-0.443045,-0.0077326,-0.036327
-0.54878,-0.464192,-0.00810168,-0.0363675
-0.426829,-0.45672,-0.00797126,-0.0364074
-0.426829,-0.450742,-0.00786693,-0.0364467
-0.426829,-0.445959,-0.00778346,-0.0364856
-0.487805,-0.454328,-0.00792952,-0.0365253
-0.487805,-0.461024,-0.00804638,-0.0365655
-0.487805,-0.46638,-0.00813986,-0.0366062
-0.487805,-0.470665,-0.00821465,-0.0366473
-0.182927,-0.413117,-0.00721026,-0.0366833
-0.182927,-0.367079,-0.00640674,-0.0367153
-0.182927,-0.330249,-0.00576393,-0.0367442
-0.365854,-0.33737,-0.00588821,-0.0367736
-0.365854,-0.343066,-0.00598764,-0.0368035
-0.365854,-0.347624,-0.00606718,-0.0368339
-0.426829,-0.363465,-0.00634366,-0.0368656
-0.426829,-0.376138,-0.00656484,-0.0368984
-0.426829,-0.386276,-0.00674179,-0.0369321
-0.426829,-0.394387,-0.00688335,-0.0369665
-0.304878,-0.376485,-0.0065709,-0.0369994
-0.304878,-0.362164,-0.00632095,-0.037031
-0.304878,-0.350707,-0.00612098,-0.0370616
-0.304878,-0.341541,-0.00596101,-0.0370914
-0.304878,-0.334208,-0.00583303,-0.0371206
-0.304878,-0.328342,-0.00573065,-0.0371492
-0.304878,-0.323649,-0.00564875,-0.0371775
-0.426829,-0.344285,-0.00600891,-0.0372075
-0.426829,-0.360794,-0.00629705,-0.037239
-0.304878,-0.349611,-0.00610186,-0.0372695
-0.304878,-0.340664,-0.00594571,-0.0372992
-0.304878,-0.333507,-0.0058208,-0.0373283
-0.304878,-0.327781,-0.00572086,-0.037357
-0.121951,-0.286615,-0.00500238,-0.037382
-0.121951,-0.253682,-0.00442759,-0.0374041
-0.121951,-0.227336,-0.00396777,-0.0374239
-0.426829,-0.267235,-0.00466413,-0.0374473
-0.426829,-0.299154,-0.00522122,-0.0374734
-0.426829,-0.324689,-0.00566689,-0.0375017
-0.426829,-0.345117,-0.00602343,-0.0375318
-0.304878,-0.337069,-0.00588297,-0.0375612
-0.304878,-0.330631,-0.0057706,-0.0375901
-0.243902,-0.313285,-0.00546786,-0.0376174
-0.243902,-0.299409,-0.00522567,-0.0376436
-0.243902,-0.288307,-0.00503191,-0.0376687
-0.243902,-0.279426,-0.00487691,-0.0376931
-0.243902,-0.272322,-0.00475291,-0.0377169
-0.487805,-0.315418,-0.00550509,-0.0377444
-0.487805,-0.349896,-0.00610683,-0.0377749
-0.54878,-0.389673,-0.00680107,-0.0378089
-0.54878,-0.421494,-0.00735646,-0.0378457
-0.54878,-0.446951,-0.00780077,-0.0378847
-0.54878,-0.467317,-0.00815622,-0.0379255
-0.426829,-0.45922,-0.00801489,-0.0379656
-0.426829,-0.452742,-0.00790183,-0.0380051
-0.426829,-0.447559,-0.00781138,-0.0380441
-0.304878,-0.419023,-0.00731333,-0.0380807
-0.304878,-0.396194,-0.00691489,-0.0381153
-0.304878,-0.377931,-0.00659614,-0.0381483
-0.487805,-0.399906,-0.00697967,-0.0381832
-0.487805,-0.417485,-0.0072865,-0.0382196
-0.487805,-0.431549,-0.00753196,-0.0382572
-0.487805,-0.4428,-0.00772833,-0.0382959
-0.54878,-0.463996,-0.00809827,-0.0383364
-0.54878,-0.480953,-0.00839422,-0.0383784
-0.54878,-0.494519,-0.00863098,-0.0384215
-0.365854,-0.468786,-0.00818185,-0.0384624
-0.365854,-0.448199,-0.00782255,-0.0385015
-0.365854,-0.43173,-0.00753511,-0.0385392
-0.487805,-0.442945,-0.00773085,-0.0385779
-0.487805,-0.451917,-0.00788744,-0.0386173
-0.487805,-0.459095,-0.00801271,-0.0386574
-0.487805,-0.464837,-0.00811293,-0.0386979
-0.487805,-0.46943,-0.0081931,-0.0387389
-0.487805,-0.473105,-0.00825724,-0.0387802
-0.487805,-0.476045,-0.00830856,-0.0388217
-0.487805,-0.478397,-0.0083496,-0.0388635
-0.487805,-0.480279,-0.00838244,-0.0389054
-0.487805,-0.481784,-0.00840872,-0.0389474
-0.365854,-0.458598,-0.00800404,-0.0389874
-0.365854,-0.440049,-0.0076803,-0.0390258
-0.365854,-0.42521,-0.00742131,-0.0390629
-0.365854,-0.413339,-0.00721412,-0.039099
-0.304878,-0.391647,-0.00683552,-0.0391332
-0.304878,-0.374293,-0.00653264,-0.0391659
-0.304878,-0.36041,-0.00629034,-0.0391973
-0.426829,-0.373694,-0.00652219,-0.0392299
